"player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link"
"8478891","Mason","Appleton","USA","Green Bay","C",1996-01-15,"/api/v1/people/8478891"
"8477480","Eric","Comrie","CAN","Edmonton","G",1995-07-06,"/api/v1/people/8477480"
"8478029","Chase","De Leo","USA","La Mirada","C",1995-10-25,"/api/v1/people/8478029"
"8478424","Jansen","Harkins","USA","Cleveland","C",1997-05-23,"/api/v1/people/8478424"
"8476617","Tomas","Hyka","CZE","Mlada Boleslav","RW",1993-03-23,"/api/v1/people/8476617"
"8477341","Andreas","Johnsson","SWE","Gävle","LW",1994-11-21,"/api/v1/people/8477341"
"8478408","Travis","Dermott","CAN","Newmarket","D",1996-12-22,"/api/v1/people/8478408"
"8470147","Curtis","McElhinney","CAN","London","G",1983-05-23,"/api/v1/people/8470147"
"8480356","Kyle","Keyser",NA,"Coral Springs","G",1999-03-08,"/api/v1/people/8480356"
"8477021","Alexander","Kerfoot","CAN","Vancouver","C",1994-08-11,"/api/v1/people/8477021"
"8478073","Anton","Lindholm","SWE","Skellefteå","D",1994-11-29,"/api/v1/people/8478073"
"8477507","Nikita","Zadorov","RUS","Moscow","D",1995-04-16,"/api/v1/people/8477507"
"8479370","Tyson","Jost","CAN","St. Albert","C",1998-03-14,"/api/v1/people/8479370"
"8476952","Dominic","Toninato","USA","Duluth","C",1994-03-09,"/api/v1/people/8476952"
"8477456","J.T.","Compher","USA","Northbrook","LW",1995-04-08,"/api/v1/people/8477456"
"8479398","Samuel","Girard","CAN","Roberval","D",1998-05-12,"/api/v1/people/8479398"
"8478420","Mikko","Rantanen","FIN","Nousiainen","RW",1996-10-29,"/api/v1/people/8478420"
"8477484","Spencer","Martin","CAN","Oakville","G",1995-06-08,"/api/v1/people/8477484"
"8479454","Lukas","Bengtsson","SWE","Huddinge","D",1994-04-14,"/api/v1/people/8479454"
"8476927","Teddy","Blueger","LVA","Riga","C",1994-08-15,"/api/v1/people/8476927"
"8480341","Adam","Johnson","USA","Grand Rapids","C",1994-06-22,"/api/v1/people/8480341"
"8476974","Thomas","Di Pauli","USA","Woodbridge","C",1994-04-29,"/api/v1/people/8476974"
"8476388","Andrey","Pedan","LTU","Kaunas","D",1993-07-03,"/api/v1/people/8476388"
"8476465","Ryan","Murphy","CAN","Aurora","D",1993-03-31,"/api/v1/people/8476465"
"8477369","Carson","Soucy","CAN","Viking","D",1994-07-27,"/api/v1/people/8477369"
"8478413","Jordan","Greenway","USA","Canton","LW",1997-02-16,"/api/v1/people/8478413"
"8478011","Louie","Belpedio","USA","Skokie","D",1996-05-14,"/api/v1/people/8478011"
"8475220","Marcus","Foligno","CAN","Buffalo","LW",1991-08-10,"/api/v1/people/8475220"
"8477050","Jamie","Phillips","CAN","Chateauguay","G",1993-03-24,"/api/v1/people/8477050"
"8480082","Justin","Kloos","USA","Lakeville","C",1993-11-30,"/api/v1/people/8480082"
"8476415","Kyle","Rau","USA","Eden Prairie","C",1992-10-24,"/api/v1/people/8476415"
"8479734","Brennan","Menell","USA","Woodbury","D",1997-05-24,"/api/v1/people/8479734"
"8474005","Alex","Grant","CAN","Antigonish","D",1989-01-20,"/api/v1/people/8474005"
"8480020","Ivan","Lodnia","USA","Los Angeles","RW",1999-08-31,"/api/v1/people/8480020"
"8471832","Nick","Drazenovic","CAN","Prince George","C",1987-01-14,"/api/v1/people/8471832"
"8474744","Sean","Collins","CAN","Saskatoon","C",1988-12-29,"/api/v1/people/8474744"
"8474121","Colton","Gillies","CAN","White Rock","C",1989-02-12,"/api/v1/people/8474121"
"8473610","Bobby","Sanguinetti","USA","Trenton","D",1988-02-29,"/api/v1/people/8473610"
"8470302","Patrick","Dwyer","USA","Spokane","RW",1983-06-22,"/api/v1/people/8470302"
"8475784","Jeff","Skinner","CAN","Toronto","LW",1992-05-16,"/api/v1/people/8475784"
"8474135","Brett","Bellemore","CAN","Windsor","D",1988-06-25,"/api/v1/people/8474135"
"8469462","Tuomo","Ruutu","FIN","Vantaa","LW",1983-02-16,"/api/v1/people/8469462"
"8474137","Drayson","Bowman","USA","Grand Rapids","LW",1989-03-08,"/api/v1/people/8474137"
"8470137","Joni","Pitkanen","FIN","Oulu","D",1983-09-19,"/api/v1/people/8470137"
"8470283","Tim","Brent","CAN","Cambridge","C",1984-03-10,"/api/v1/people/8470283"
"8469812","Chad","LaRose","USA","Fraser","RW",1982-03-27,"/api/v1/people/8469812"
"8475296","Mitch","Callahan","USA","Whittier","RW",1991-08-17,"/api/v1/people/8475296"
"8470093","Mike","McKenna","USA","St. Louis","G",1983-04-11,"/api/v1/people/8470093"
"8471280","Nick","Johnson","CAN","Calgary","RW",1985-12-24,"/api/v1/people/8471280"
"8469664","David","Moss","USA","Livonia","RW",1981-12-28,"/api/v1/people/8469664"
"8475275","Patrick","Wey","USA","Pittsburgh","D",1991-03-21,"/api/v1/people/8475275"
"8473953","Derek","Smith","CAN","Belleville","D",1984-10-13,"/api/v1/people/8473953"
"8471222","Ladislav","Smid","CZE","Frydlant","D",1986-02-01,"/api/v1/people/8471222"
"8476043","Ben","Street","CAN","Coquitlam","C",1987-02-13,"/api/v1/people/8476043"
"8475796","Mark","Pysyk","CAN","Sherwood Park","D",1992-01-11,"/api/v1/people/8475796"
"8464994","Steve","Begin","CAN","Trois-Rivieres","LW",1978-06-14,"/api/v1/people/8464994"
"8476834","Roman","Cervenka","CZE","Praha","C",1985-12-10,"/api/v1/people/8476834"
"8462147","Miikka","Kiprusoff","FIN","Turku","G",1976-10-26,"/api/v1/people/8462147"
"8467338","Alex","Tanguay","CAN","Ste-Justine","LW",1979-11-21,"/api/v1/people/8467338"
"8476390","Joseph","Cramarossa","CAN","Toronto","C",1992-10-26,"/api/v1/people/8476390"
"8475119","Zach","Sill","CAN","Truro","C",1988-05-24,"/api/v1/people/8475119"
"8471219","Al","Montoya","USA","Chicago","G",1985-02-13,"/api/v1/people/8471219"
"8474012","John","Albert","USA","Cleveland","C",1989-01-19,"/api/v1/people/8474012"
"8471482","Grant","Clitsome","CAN","Gloucester","D",1985-04-14,"/api/v1/people/8471482"
"8470309","Ryan","Whitney","USA","Boston","D",1983-02-19,"/api/v1/people/8470309"
"8474201","Pierre-Cedric","Labrie","CAN","Baie-Comeau","LW",1986-12-06,"/api/v1/people/8474201"
"8470685","Alexander","Sulzer","DEU","Kaufbeuren","D",1984-05-30,"/api/v1/people/8470685"
"8476878","Zemgus","Girgensons","LVA","Riga","C",1994-01-05,"/api/v1/people/8476878"
"8474059","Linus","Omark","SWE","Övertorneå","LW",1987-02-05,"/api/v1/people/8474059"
"8462044","Jean-Sebastien","Giguere","CAN","Montreal","G",1977-05-16,"/api/v1/people/8462044"
"8474705","Mark","Olver","CAN","Burnaby","C",1988-01-01,"/api/v1/people/8474705"
"8470189","David","Van Der Gulik","CAN","Abbotsford","LW",1983-04-20,"/api/v1/people/8470189"
"8474030","Aaron","Palushaj","USA","Livonia","RW",1989-09-07,"/api/v1/people/8474030"
"8469467","Chuck","Kobasew","CAN","Vancouver","RW",1982-04-17,"/api/v1/people/8469467"
"8470867","Troy","Bodie","CAN","Portage La Prairie","RW",1985-01-25,"/api/v1/people/8470867"
"8470085","Paul","Ranger","CAN","Whitby","D",1984-09-12,"/api/v1/people/8470085"
"8469752","Pascal","Pelletier","CAN","Labrador City","LW",1983-06-16,"/api/v1/people/8469752"
"8459140","Nikolai","Khabibulin","RUS","Sverdlovsk","G",1973-01-13,"/api/v1/people/8459140"
"8471323","Ryan","Jones","CAN","Chatham","LW",1984-06-14,"/api/v1/people/8471323"
"8471402","Lennart","Petrell","FIN","Helsinki","LW",1984-04-13,"/api/v1/people/8471402"
"8473525","Theo","Peckham","CAN","Richmond Hill","D",1987-11-10,"/api/v1/people/8473525"
"8473942","Trevor","Smith","CAN","Ottawa","C",1985-02-08,"/api/v1/people/8473942"
"8475154","Carter","Ashton","CAN","Winnipeg","RW",1991-04-01,"/api/v1/people/8475154"
"8476827","Chad","Billins","USA","Port Huron","D",1989-05-26,"/api/v1/people/8476827"
"8476423","Reid","Boucher","USA","Lansing","C",1993-09-08,"/api/v1/people/8476423"
"8475808","Michael","Chaput","CAN","Ile Bizard","C",1992-04-09,"/api/v1/people/8475808"
"8476819","Jeremy","Welsh","CAN","Bayfield","C",1988-04-30,"/api/v1/people/8476819"
"8469460","Mike","Komisarek","USA","West Islip","D",1982-01-19,"/api/v1/people/8469460"
"8474113","TJ","Brennan","USA","Willingboro","D",1989-04-03,"/api/v1/people/8474113"
"8474593","Jacob","Markstrom","SWE","Gävle","G",1990-01-31,"/api/v1/people/8474593"
"8473867","Greg","Rallo","USA","Gurnee","C",1981-08-26,"/api/v1/people/8473867"
"8473526","Peter","Mueller","USA","Bloomington","C",1988-04-14,"/api/v1/people/8473526"
"8476765","Mike","Halmo","CAN","Waterloo","LW",1991-05-15,"/api/v1/people/8476765"
"8475681","Ben","Scrivens","CAN","Spruce Grove","G",1986-09-11,"/api/v1/people/8475681"
"8474567","Zach","Bogosian","USA","Massena","D",1990-07-15,"/api/v1/people/8474567"
"8477847","Bryce","Van Brabant","CAN","Morinville","LW",1991-11-12,"/api/v1/people/8477847"
"8475196","Ben","Hanowski","USA","Little Falls","RW",1990-10-18,"/api/v1/people/8475196"
"8474606","Colby","Robak","CAN","Dauphin","D",1990-04-24,"/api/v1/people/8474606"
"8466398","Tom","Kostopoulos","CAN","Mississauga","RW",1979-01-24,"/api/v1/people/8466398"
"8474554","Eric","Selleck","CAN","Brockville","LW",1987-10-20,"/api/v1/people/8474554"
"8474707","Philip","Larsen","DNK","Esbjerg","D",1989-12-07,"/api/v1/people/8474707"
"8476179","Will","Acton","USA","Edina","C",1987-07-16,"/api/v1/people/8476179"
"8477289","Anton","Belov","RUS","Ryazan","D",1986-07-29,"/api/v1/people/8477289"
"8473989","Luke","Gazdic","CAN","Toronto","LW",1989-07-25,"/api/v1/people/8473989"
"8474597","Cody","Goloubef","CAN","Mississauga","D",1989-11-30,"/api/v1/people/8474597"
"8473647","Frédéric","St-Denis","CAN","Greenfield Park","D",1986-01-23,"/api/v1/people/8473647"
"8476888","Mikhail","Grigorenko","RUS","Khabarovsk","C",1994-05-16,"/api/v1/people/8476888"
"8468520","Kurtis","Foster","CAN","Carp","D",1981-11-24,"/api/v1/people/8468520"
"8467353","Nik","Antropov","KAZ","Ust-Kamenogorsk","C",1980-02-18,"/api/v1/people/8467353"
"8475788","Alexander","Burmistrov","RUS","Kazan","C",1991-10-21,"/api/v1/people/8475788"
"8470774","Bruno","Gervais","CAN","Longueuil","D",1984-10-03,"/api/v1/people/8470774"
"8476451","Lucas","Lessio","CAN","Maple","LW",1993-01-23,"/api/v1/people/8476451"
"8476166","Taylor","Fedun","CAN","Edmonton","D",1988-06-04,"/api/v1/people/8476166"
"8476062","Mark","Arcobello","USA","Milford","RW",1988-08-12,"/api/v1/people/8476062"
"8475266","Tomas","Vincour","CZE","Brno","C",1990-11-19,"/api/v1/people/8475266"
"8470265","Anton","Babchuk","UKR","Kiev","D",1984-05-06,"/api/v1/people/8470265"
"8473414","Leland","Irving","CAN","Barrhead","G",1988-04-11,"/api/v1/people/8473414"
"8471321","Brett","Carson","CAN","Regina","D",1985-11-29,"/api/v1/people/8471321"
"8474844","Carter","Bancks","CAN","Calgary","LW",1989-08-09,"/api/v1/people/8474844"
"8474049","Akim","Aliu","NGA","Okene","RW",1989-04-24,"/api/v1/people/8474049"
"8475264","Roman","Horak","CZE","Ceské Budejovice","C",1991-05-21,"/api/v1/people/8475264"
"8465012","Tom","Poti","USA","Worcester","D",1977-03-22,"/api/v1/people/8465012"
"8474609","Luke","Adam","CAN","St. John's","C",1990-06-18,"/api/v1/people/8474609"
"8473459","Arturs","Kulda","LVA","Riga","D",1988-07-25,"/api/v1/people/8473459"
"8471451","Aaron","Gagnon","CAN","Quesnel","C",1986-04-24,"/api/v1/people/8471451"
"8468704","Antti","Miettinen","FIN","Hämeenlinna","RW",1980-07-03,"/api/v1/people/8468704"
"8471807","Tom","Wandell","SWE","Sodertalje","C",1987-01-29,"/api/v1/people/8471807"
"8475198","Joonas","Nattinen","FIN","Jamsa","C",1991-01-03,"/api/v1/people/8475198"
"8468660","Darcy","Hordichuk","CAN","Kamsack","LW",1980-08-10,"/api/v1/people/8468660"
"8474719","Teemu","Hartikainen","FIN","Kuopio","C",1990-05-03,"/api/v1/people/8474719"
"8476849","Harri","Pesonen","FIN","Muurame","C",1988-08-06,"/api/v1/people/8476849"
"8471683","Brian","Lee","USA","Moorhead","D",1987-03-26,"/api/v1/people/8471683"
"8475728","Johan","Larsson","SWE","Lau","C",1992-07-25,"/api/v1/people/8475728"
"8475753","Justin","Faulk","USA","South St.Paul","D",1992-03-20,"/api/v1/people/8475753"
"8477496","Elias","Lindholm","SWE","Boden","C",1994-12-02,"/api/v1/people/8477496"
"8474576","Zach","Boychuk","CAN","Airdrie","LW",1989-10-04,"/api/v1/people/8474576"
"8473614","Richard","Bachman","USA","Salt Lake City","G",1987-07-25,"/api/v1/people/8473614"
"8470320","Cam","Ward","CAN","Saskatoon","G",1984-02-29,"/api/v1/people/8470320"
"8468481","Rick","DiPietro","USA","Winthrop","G",1981-09-19,"/api/v1/people/8468481"
"8475194","Philip","Samuelsson","SWE","Leksand","D",1991-07-26,"/api/v1/people/8475194"
"8477814","Kevin","Czuczman","CAN","Port Elgin","D",1991-01-09,"/api/v1/people/8477814"
"8477832","Cody","Kunyk","CAN","Sherwood Park","RW",1990-05-20,"/api/v1/people/8477832"
"8471474","Travis","Morin","USA","Minneapolis","C",1984-01-09,"/api/v1/people/8471474"
"8475889","Patrick","Holland","CAN","Lethbridge","RW",1992-01-07,"/api/v1/people/8475889"
"8474616","Patrice","Cormier","CAN","Moncton","C",1990-06-14,"/api/v1/people/8474616"
"8474743","Zach","Redmond","USA","Traverse City","D",1988-07-26,"/api/v1/people/8474743"
"8475567","Julien","Brouillette","CAN","St-Esprit","D",1986-12-05,"/api/v1/people/8475567"
"8471220","Rostislav","Olesz","CZE","Bilovec","LW",1985-10-10,"/api/v1/people/8471220"
"8476839","Viktor","Fasth","SWE","Kalix","G",1982-08-08,"/api/v1/people/8476839"
"8475309","Jerry","D'Amigo","USA","Binghamton","RW",1991-02-19,"/api/v1/people/8475309"
"8460577","Milan","Hejduk","CZE","Usti","RW",1976-02-14,"/api/v1/people/8460577"
"8471705","Brendan","Mikkelson","CAN","Regina","D",1987-06-22,"/api/v1/people/8471705"
"8475304","Scott","Timmins","CAN","Hamilton","C",1989-09-11,"/api/v1/people/8475304"
"8477811","Ryan","Haggerty","USA","Stamford","RW",1993-03-04,"/api/v1/people/8477811"
"8475252","Matt","Hackett","CAN","London","G",1990-03-07,"/api/v1/people/8475252"
"8477816","Michael","Zalewski","USA","New Hartford","LW",1992-08-18,"/api/v1/people/8477816"
"8476931","Jake","McCabe","USA","Eau Claire","D",1993-10-12,"/api/v1/people/8476931"
"8476319","Nathan","Lieuwen","CAN","Abbotsford","G",1991-08-08,"/api/v1/people/8476319"
"8477499","Rasmus","Ristolainen","FIN","Turku","D",1994-10-27,"/api/v1/people/8477499"
"8473734","Tim","Wallace","USA","Anchorage","RW",1984-08-06,"/api/v1/people/8473734"
"8470777","Francis","Wathier","CAN","St. Isidore","LW",1984-12-07,"/api/v1/people/8470777"
"8475332","Adam","Almquist","SWE","Jönköping","D",1991-02-27,"/api/v1/people/8475332"
"8477245","Eric","Hartzell","USA","White Bear Lake","G",1989-05-28,"/api/v1/people/8477245"
"8470896","Steve","MacIntyre","CAN","Brock","LW",1980-08-08,"/api/v1/people/8470896"
"8464999","Mathieu","Garon","CAN","Chandler","G",1978-01-09,"/api/v1/people/8464999"
"8477666","Simon","Moser","CHE","Bern","C",1989-03-10,"/api/v1/people/8477666"
"8477836","Matt","Carey","CAN","Hamilton","LW",1992-02-28,"/api/v1/people/8477836"
"8474661","Michal","Jordan","CZE","Zlin","D",1990-07-17,"/api/v1/people/8474661"
"8475159","Carl","Klingberg","SWE","Gothenburg","LW",1991-01-28,"/api/v1/people/8475159"
"8473416","Michael","Caruso","CAN","Mississauga","D",1988-07-05,"/api/v1/people/8473416"
"8468745","Jean-Philippe","Cote","CAN","Charlesbourg","D",1982-04-22,"/api/v1/people/8468745"
"8475260","Corban","Knight","CAN","Oliver","C",1990-09-10,"/api/v1/people/8475260"
"8470268","Denis","Grebeshkov","RUS","Yaroslavl","D",1983-10-11,"/api/v1/people/8470268"
"8475752","Tyler","Pitlick","USA","Minneapolis","C",1991-11-01,"/api/v1/people/8475752"
"8475395","Matthew","Konan","USA","Orange","D",1991-09-03,"/api/v1/people/8475395"
"8469798","Maxime","Fortunus","CAN","Longueuil","D",1983-07-28,"/api/v1/people/8469798"
"8475680","Jussi","Rynnas","FIN","Pori","G",1987-05-22,"/api/v1/people/8475680"
"8475190","Jamie","Devane","CAN","Mississauga","LW",1991-02-20,"/api/v1/people/8475190"
"8459306","Robbie","Tallas","CAN","Edmonton","G",1973-03-20,"/api/v1/people/8459306"
"8473505","Peter","LeBlanc","CAN","Hamilton","C",1988-02-03,"/api/v1/people/8473505"
"8473616","Jonathan","Rheault","USA","Arlington","RW",1986-08-01,"/api/v1/people/8473616"
"8468382","Rob","Laurie","USA","East Lansing","G",1970-05-19,"/api/v1/people/8468382"
"8470798","Dylan","Reese","USA","Pittsburgh","D",1984-08-29,"/api/v1/people/8470798"
"8472365","Bobby","Robins","USA","Rhinelander","RW",1981-10-17,"/api/v1/people/8472365"
"8474052","Chris","Terry","CAN","Brampton","LW",1989-04-07,"/api/v1/people/8474052"
"8471708","Ryan","Stoa","USA","Bloomington","C",1987-04-13,"/api/v1/people/8471708"
"8471912","Kevin","Henderson","CAN","Toronto","LW",1986-12-03,"/api/v1/people/8471912"
"8462152","Chris","Mason","CAN","Red Deer","G",1976-04-20,"/api/v1/people/8462152"
"8476835","Daniel","Bang","SWE","Stockholm","LW",1987-04-19,"/api/v1/people/8476835"
"8475893","Joonas","Rask","FIN","Savonlinna","C",1990-03-24,"/api/v1/people/8475893"
"8473638","Cedrick","Desjardins","CAN","Edmundston","G",1985-09-30,"/api/v1/people/8473638"
"8476846","Cristopher","Nilstorp","SWE","Malmö","G",1984-02-16,"/api/v1/people/8476846"
"8475241","Sergey","Andronov","RUS","Penza","RW",1989-07-19,"/api/v1/people/8475241"
"8477082","Dmitry","Korobov","BLR","Novopolotsk","D",1989-03-12,"/api/v1/people/8477082"
"8476522","Adam","Payerl","CAN","Kitchener","C",1991-03-04,"/api/v1/people/8476522"
"8471312","JT","Wyman","USA","Edina","RW",1986-02-27,"/api/v1/people/8471312"
"8477228","Matt","Lindblad","USA","Evanston","C",1990-03-23,"/api/v1/people/8477228"
"8470704","Jamie","Tardif","CAN","Welland","RW",1985-01-23,"/api/v1/people/8470704"
"8474035","Bill","Sweatt","USA","Elburn","LW",1988-09-21,"/api/v1/people/8474035"
"8477199","Zach","Sikich","USA","Gilbert","G",1980-10-21,"/api/v1/people/8477199"
"8470065","Ryan","Craig","CAN","Abbotsford","C",1982-01-06,"/api/v1/people/8470065"
"8477246","Antoine","Laganiere","CAN","Montreal","LW",1990-07-05,"/api/v1/people/8477246"
"8471853","Nicolas","Blanchard","CAN","Granby","LW",1987-05-31,"/api/v1/people/8471853"
"8474615","Jared","Staal","CAN","Thunder Bay","RW",1990-08-21,"/api/v1/people/8474615"
"8476805","Spencer","Abbott","CAN","Hamilton","LW",1988-04-30,"/api/v1/people/8476805"
"8474236","Brett","Gallant","CAN","Summerside","LW",1988-12-28,"/api/v1/people/8474236"
"8471433","Daniel","Taylor","GBR","Plymouth","G",1986-04-28,"/api/v1/people/8471433"
"8476304","David","Broll","CAN","Mississauga","LW",1993-01-04,"/api/v1/people/8476304"
"8475902","Zach","Trotman","USA","Carmel","D",1990-08-26,"/api/v1/people/8475902"
"8474601","Yann","Sauve","CAN","Montreal","D",1990-02-18,"/api/v1/people/8474601"
"8476411","Jonathan","Racine","CAN","Montreal","D",1993-05-28,"/api/v1/people/8476411"
"8476450","Ryan","Sproul","CAN","Mississauga","D",1993-01-13,"/api/v1/people/8476450"
"8474254","John","Kurtz","CAN","Oakville","LW",1989-05-16,"/api/v1/people/8474254"
"8475303","Connor","Knapp","USA","York","G",1990-05-01,"/api/v1/people/8475303"
"8476086","Justin","Johnson","USA","Anchorage","RW",1981-05-05,"/api/v1/people/8476086"
"8474754","Joacim","Eriksson","SWE","Gävle","G",1990-04-09,"/api/v1/people/8474754"
"8476227","Joe","Whitney","USA","Reading","RW",1988-02-06,"/api/v1/people/8476227"
"8476435","Alex","Khokhlachev","RUS","Moscow","C",1993-09-09,"/api/v1/people/8476435"
"8474939","Mark","Van Guilder","USA","Roseville","C",1984-01-17,"/api/v1/people/8474939"
"8467543","Toby","Petersen","USA","Minneapolis","C",1978-10-27,"/api/v1/people/8467543"
"8470366","Martin","St Pierre","CAN","Ottawa","C",1983-08-11,"/api/v1/people/8470366"
"8476437","Victor","Rask","SWE","Leksand","C",1993-03-01,"/api/v1/people/8476437"
"8475250","Andrej","Nestrasil","CZE","Prague","C",1991-02-22,"/api/v1/people/8475250"
"8476769","Bobby","Farnham","USA","North Andover","RW",1989-01-21,"/api/v1/people/8476769"
"8474793","Justin","Hodgman","CAN","Brampton","C",1988-06-27,"/api/v1/people/8474793"
"8476363","Brian","Ferlin","USA","Jacksonville","RW",1992-06-03,"/api/v1/people/8476363"
"8477510","Kerby","Rychel","CAN","Torrance","LW",1994-10-07,"/api/v1/people/8477510"
"8477902","Dennis","Everberg","SWE","Vasteras","RW",1991-12-31,"/api/v1/people/8477902"
"8474748","Andrew","MacWilliam","CAN","Calgary","D",1990-03-25,"/api/v1/people/8474748"
"8470152","Joakim","Lindstrom","SWE","Skellefteå","C",1983-12-05,"/api/v1/people/8470152"
"8476214","Brandon","DeFazio","CAN","Etobicoke","LW",1988-09-13,"/api/v1/people/8476214"
"8475732","Danny","Biega","CAN","Montreal","D",1991-09-29,"/api/v1/people/8475732"
"8475294","Rasmus","Rissanen","FIN","Kuopio","D",1991-07-13,"/api/v1/people/8475294"
